lat,lng,population
10.4829,104.3167,
12.8489,102.6093,
11.9118,105.6582,
12.712,104.889,19951
13.507,106.981,19205
1.3382,173.0176,28802
-11.7042,43.2402,128698
17.302,-62.717,21887
38.3367,126.3866,66260
40.8175,128.1553,3839
39.6813,125.2163,141769
37.9371,125.3571,69195
41.7846,129.79,672614
40.8255,125.8008,7786
38.2517,125.1021,48984
39.9101,127.5454,773000
39.4236,125.939,400629
40.9604,129.3204,101165
40.6171,125.4501,1884
38.507,125.762,154942
39.2464,125.8719,
39.1605,127.4308,329207
39.3813,127.2517,73619
41.1454,126.2958,186827
40.0859,124.4213,288112
39.488,125.464,19463
42.2304,129.2304,80146
37.964,126.5644,338155
40.6723,129.2027,187270
39.8231,127.6232,751322
38.0394,125.7144,224231
40.9732,126.6032,299514
41.3927,128.1927,227461
42.2489,130.3003,
42.3377,130.4027,60864
39.0194,125.7547,3300000
38.7669,125.4524,1127000
35.8428,129.2117,155237
35.941,126.9454,283501
37.4386,127.1378,942000
35.5467,129.317,1061000
37.3551,127.9396,243387
37.5663,126.9997,9796000
37.3481,126.8595,739493
35.9818,126.716,244080
33.5101,126.5219,408364
35.8314,127.1404,711424
35.0951,129.01,3480000
37.4761,126.6422,2550000
35.8668,128.607,2460000
35.171,126.9104,1440000
36.3355,127.425,1468000
35.2191,128.5836,1081499
38.2087,128.5912,85430
36.9353,127.6897,10077
37.8747,127.7342,226509
37.6527,126.8372,903000
36.0209,129.3715,435266
37.4989,126.7831,866000
36.6439,127.5012,775096
34.8068,126.3958,268402
34.7368,127.7458,341994
36.6009,126.665,
34.9897,126.4714,
36.5659,128.725,129319
37.2578,127.0109,1078000
36.6092,127.2919,
37.7559,128.8962,180611
29.0769,48.0838,68763
29.3375,47.6581,194193
29.3697,47.9783,2063000
19.2804,-81.33,4268
-14.274,-170.7046,12576
13.4745,144.7504,1051
13.4692,144.7332,122411
15.2137,145.7546,2500
47.4757,-122.1904,100953
46.6649,-122.966,7498
47.5624,-122.2265,25134
47.8285,-122.3034,38092
46.7226,-122.9695,41077
47.7921,-122.3077,21182
47.6217,-122.3238,3541236
47.6687,-117.1031,9209
47.6464,-117.5802,6672
47.7924,-122.2736,6743
48.1219,-122.7873,8782
48.2965,-122.6331,34689
48.4878,-122.6291,17667
46.2432,-119.9082,18909
47.2342,-119.8512,7644
46.1249,-122.8907,12047
47.49,-117.5789,12213
47.0444,-122.7933,47688
46.648,-120.5388,7768
47.8703,-121.8036,8681
47.8114,-122.3534,41840
47.7592,-122.2877,13266
46.5926,-120.5492,133687
47.261,-122.2507,7122
47.5292,-121.8409,25455
48.9502,-122.4542,16966
47.3091,-122.3358,96757
47.8631,-122.2037,20303
47.1627,-122.5299,60665
48.1141,-123.4565,23818
46.4435,-120.4213,7723
48.1698,-122.144,19112
47.6045,-122.0446,63773
47.3665,-122.105,20478
47.4251,-120.329,71426
48.4214,-119.5178,8208
48.5095,-122.2344,11476
46.3159,-120.0058,17931
47.4344,-122.3436,6651
47.4444,-122.2985,28873
47.1702,-122.5938,6309
45.8112,-122.7053,6318
46.1979,-119.1732,229624
46.7327,-117.1634,33204
46.1471,-122.9642,65156
46.3115,-119.3996,14198
48.545,-117.8975,5088
46.2065,-119.7659,6040
47.3664,-122.037,25698
47.3039,-122.2108,77472
48.4676,-122.3298,8768
46.6627,-118.8403,5243
47.6439,-122.5434,24404
47.2309,-122.2832,10734
47.7563,-122.3425,55333
46.8226,-119.1654,12324
47.2146,-122.5461,33288
47.7417,-122.6408,10400
46.9857,-123.9006,8434
47.3119,-119.5342,7289
47.3887,-122.2128,127514
47.9096,-122.3035,21462
47.6996,-122.1982,87701
47.6776,-122.1176,62458
47.4749,-122.2727,20033
46.9398,-122.6261,16125
47.0417,-122.8958,194532
47.2327,-122.3519,10103
47.516,-122.6616,13945
47.5436,-122.7121,214549
48.0028,-122.0964,31679
47.0108,-123.5868,8385
48.0747,-123.0948,20330
47.2431,-122.4531,211277
47.7568,-122.1479,12000
46.9686,-124.1521,5463
47.1276,-119.2762,36662
47.1794,-122.2901,40640
47.219,-122.2337,9969
46.0678,-118.3364,56509
47.774,-122.2039,44546
46.9925,-122.9227,22538
47.7354,-121.9726,7701
47.8594,-121.9854,18408
46.4154,-117.0501,7341
47.335,-122.5966,9110
47.3914,-122.3154,31172
47.9277,-122.0971,9915
46.2828,-119.2939,54989
45.9147,-122.7503,6333
45.5812,-122.3433,15466
47.1789,-122.1698,20310
47.6625,-117.2345,96340
47.5953,-122.155,141400
48.0812,-122.1559,163547
47.5304,-122.1633,11567
47.4899,-121.7741,6739
47.2018,-121.9898,11654
47.2186,-123.1128,18981
48.7534,-122.4683,123933
47.7531,-122.246,22357
47.001,-120.5491,22847
47.1079,-122.6496,9497
48.0874,-121.9705,6421
47.2522,-122.3153,7970
48.245,-122.3427,7073
47.4172,-120.2809,13968
47.6671,-117.433,400936
47.8414,-120.026,6023
45.6006,-122.4301,22449
48.9839,-122.7406,5164
46.5569,-120.4937,6110
46.2499,-119.1271,70579
47.5414,-122.0436,37322
46.3807,-120.3125,14550
47.0967,-122.2113,7693
47.2308,-122.5157,6780
45.6352,-122.5972,174826
45.7763,-122.5415,20110
46.043,-118.3869,9142
48.4203,-122.3114,68613
48.8525,-122.5893,13403
46.9768,-123.8083,28863
47.9524,-122.1672,109043
47.4761,-122.3393,50997
38.7717,-77.4448,15915
38.8531,-77.2998,24164
36.8615,-82.7774,7885
38.0673,-78.9012,21887
37.7825,-79.444,8765
39.1734,-78.1745,72928
38.2484,-78.1125,5179
38.9944,-78.3541,7218
37.1229,-80.5583,17483
37.5294,-77.4755,1041877
36.7335,-76.0435,1487505
38.9699,-77.3867,24393
36.6778,-76.3024,237940
39.1378,-77.7109,14645
37.7786,-79.9868,7804
38.0374,-78.4856,99664
36.9753,-76.6162,10652
36.8945,-76.259,245115
38.567,-77.3234,5186
37.2042,-77.3914,31882
37.8232,-79.825,5080
38.8846,-77.1751,14014
37.0045,-79.8855,6047
36.666,-80.9176,6652
37.2968,-78.3993,8916
36.6827,-79.8636,34132
36.5831,-79.4088,48015
38.748,-77.484,41483
36.6953,-76.6398,89273
38.4362,-78.8735,72470
38.2992,-77.4871,164610
38.7177,-77.7973,9861
36.8389,-81.5135,7808
38.6083,-78.8016,6513
38.3863,-78.9674,6048
38.4705,-78.0002,19544
37.2747,-79.8886,8185
37.23,-80.4277,93560
36.8468,-76.354,95252
37.1052,-76.5185,181825
37.2864,-80.0554,25549
39.1057,-77.5543,52607
37.0531,-80.7624,15625
38.1593,-79.0608,58077
36.953,-81.0881,7114
36.618,-82.1607,16960
37.7597,-77.4715,7649
37.0551,-76.3629,135410
37.2784,-79.9581,215793
37.2691,-76.7075,81840
38.926,-78.1837,19557
38.8184,-77.0861,155810
36.9317,-82.626,10259
38.8996,-77.2597,16468
37.4004,-79.1911,123795
36.6953,-77.5356,6393
38.8753,-78.5158,7225
37.0877,-81.8082,8938
37.1318,-76.3569,12017
37.3359,-79.5181,7259
36.7089,-81.9711,8083
36.6831,-76.9386,8913
37.2914,-77.2985,22735
37.7316,-79.3565,6341
36.7131,-78.9135,8109
37.1411,-80.4028,22088
37.265,-77.3969,17772
39.6777,-75.7573,33398
38.9095,-75.4232,20683
39.4451,-75.7165,32540
38.5865,-75.3018,10403
38.6539,-75.6118,7736
38.7784,-75.1455,27008
39.7385,-75.5946,6106
38.6899,-75.3872,10136
39.7349,-75.5286,71442
38.5357,-75.0991,13612
39.16,-75.5204,116114
39.6689,-75.5684,5357
39.2922,-75.6079,11371
38.9047,-77.0163,5191844
44.2777,-88.2645,15900
43.0993,-88.4952,16526
42.9879,-89.5371,12969
42.7334,-90.4716,12550
45.4862,-91.7448,9468
43.8107,-88.4861,5034
43.2165,-89.3393,6785
44.5703,-88.0924,19410
42.6748,-88.2724,23990
44.9358,-91.3903,14084
44.3508,-89.0719,7598
42.5825,-88.4283,14974
42.9859,-89.4255,28875
45.1818,-89.7005,9818
43.054,-89.3334,8179
43.4687,-88.8312,18121
44.2889,-88.3184,11250
44.9543,-92.3708,5856
42.7129,-87.8875,26360
43.0913,-87.8863,13368
43.3354,-89.0299,6674
42.523,-89.0184,63470
42.9619,-88.005,36858
42.9371,-88.0019,14211
44.6352,-88.0664,12588
43.0853,-88.2523,8176
43.7719,-88.4396,54811
43.1024,-88.3398,9212
42.8385,-89.0698,7327
43.3215,-88.3777,14605
42.6711,-88.5376,12198
45.6361,-89.4255,8769
43.4696,-89.7378,13902
44.4614,-89.5373,12552
42.6855,-89.0137,70299
42.5192,-88.249,6081
45.087,-87.6305,18947
42.5265,-87.8895,20734
42.8859,-88.1291,24882
44.099,-87.6812,45261
44.8163,-89.5806,7619
44.8921,-91.4201,6650
42.5861,-87.8755,124580
43.3318,-88.2799,5287
43.0042,-88.8084,8024
42.941,-88.0492,7674
43.1338,-88.2233,10765
42.687,-88.0501,6980
42.8569,-88.3273,21532
43.1893,-88.7285,23304
43.8436,-88.8386,7961
43.888,-91.2075,18697
43.1059,-89.5073,19109
46.5801,-90.8715,7063
42.7653,-88.2164,5378
42.6281,-88.6324,12045
43.9403,-90.8084,10086
43.2319,-89.3424,9690
43.8234,-91.2279,102427
44.4965,-88.1602,8599
42.8371,-88.734,14352
44.524,-89.5506,43735
43.044,-91.139,6647
44.267,-88.3382,6739
43.1829,-89.2353,32820
43.2922,-89.7337,8397
44.0242,-88.561,75057
42.7781,-89.2967,5954
44.6633,-90.1731,18760
43.3205,-87.9482,11568
42.9467,-87.8638,18200
43.7448,-87.7317,70436
42.7987,-87.8763,24910
43.1487,-88.1227,36769
44.8761,-89.6172,5347
44.8905,-89.5488,15092
43.2343,-88.1217,20027
44.8893,-91.9087,18063
44.395,-88.7393,7512
43.5346,-89.9971,9526
43.3847,-87.8851,11642
43.9167,-88.0266,6841
43.0061,-89.7317,7448
42.9119,-87.8624,21052
43.048,-88.0867,6174
43.3244,-88.1668,6933
44.2775,-88.3896,221379
42.9252,-89.3887,12297
43.064,-88.1231,38016
43.0913,-89.2023,6996
42.9716,-87.873,9466
43.7289,-87.8262,7824
43.5937,-89.7842,5585
44.4312,-88.0795,24893
42.9237,-89.2219,13134
43.0068,-88.0296,60087
43.9882,-90.4996,9311
44.8029,-91.4387,7489
44.2265,-88.3312,9561
43.9697,-91.2686,9628
44.472,-88.0261,13896
43.1582,-87.9015,6691
43.4184,-88.1823,69810
43.0088,-88.2462,72363
42.5378,-88.015,5008
43.1289,-87.9277,12779
42.601,-89.6437,10777
44.1565,-87.5824,11261
44.393,-89.8262,28406
43.064,-87.9669,1377104
45.1409,-89.1551,7791
44.4592,-87.9553,15524
43.2352,-87.9838,24086
42.9253,-88.8443,21399
44.2981,-90.8418,5563
44.2129,-88.4272,17856
44.8228,-87.366,8396
43.1132,-87.9004,13972
43.183,-89.4426,13607
43.0809,-89.3921,434967
42.8803,-87.9008,35881
44.9616,-89.6439,74186
44.7749,-88.5843,10242
44.4796,-88.089,17274
43.1743,-87.975,12011
42.7274,-87.8135,131517
43.2372,-88.2413,11622
43.6314,-88.7379,11366
43.0775,-88.9041,6728
43.0192,-89.2922,8320
46.694,-92.0823,26475
44.5151,-87.9895,208670
42.8854,-88.0104,36131
43.0717,-88.391,7494
45.1225,-92.5341,8791
43.5489,-89.4657,10431
44.964,-92.7317,24001
43.0616,-88.0347,47945
44.1672,-88.4762,25914
42.6403,-87.9104,8300
44.8601,-92.622,15698
42.7752,-88.9431,5580
42.7005,-87.9014,6937
43.7453,-87.9654,8887
44.8202,-91.4948,106681
42.9726,-88.1292,39803
43.2991,-87.9887,11518
38.3482,-81.711,12859
38.9927,-80.2279,8688
38.853,-82.1303,10925
39.2862,-80.323,42552
40.0753,-80.6951,78088
38.4294,-82.0168,6604
39.458,-77.9779,17687
39.4768,-80.149,33265
37.8509,-81.9857,9667
38.3688,-81.7345,7543
37.7878,-81.1841,61693
38.3769,-81.8198,10553
38.4109,-82.4344,198419
38.3484,-81.6323,146462
39.3409,-80.0162,5881
39.6379,-79.9468,73183
39.2624,-81.5419,65331
39.4394,-78.9823,6730
37.8096,-80.4327,7124
39.3036,-80.2476,8364
39.325,-77.8667,5166
39.6636,-80.8569,5925
40.406,-80.5671,68173
37.3688,-81.0961,5962
37.2602,-81.217,43012
37.9889,-81.1467,8544
38.9237,-79.854,11206
39.9221,-80.7422,8741
39.2746,-77.8632,23759
38.4119,-81.8194,6686
39.4318,-77.8048,5575
39.3236,-81.5381,10459
21.3293,-157.846,836995
26.9619,-80.1012,5990
26.8217,-80.0574,12993
29.781,-82.0339,7081
25.8195,-80.2896,14431
27.49,-82.5746,55687
28.0556,-81.9542,286876
28.689,-81.2708,35599
28.611,-81.9107,5538
25.9125,-80.3214,30873
26.4275,-81.7952,32140
29.1803,-82.1487,165111
29.2951,-81.0999,42162
28.3564,-82.1942,7099
27.2967,-81.3719,16610
28.5404,-82.3901,7999
29.1959,-81.0935,66645
27.8586,-82.7075,52137
28.8004,-82.0051,7464
28.9619,-80.9414,22077
25.6908,-80.1653,13019
28.0126,-81.7021,231412
26.0127,-80.3384,168587
26.2785,-80.089,11143
27.8429,-82.7835,18334
28.2468,-82.7169,16167
30.1892,-82.647,26128
27.2795,-80.3882,422966
30.5659,-84.5856,8952
27.1165,-82.4135,22465
27.9787,-82.7623,114361
28.924,-81.93,14974
30.1985,-85.6153,147788
26.6783,-80.7268,5111
27.3391,-82.5439,701487
25.7078,-80.2952,12207
27.7492,-81.5251,8103
27.547,-81.8102,14390
28.6576,-81.1869,39337
28.4801,-81.3448,1757288
27.4771,-81.453,62473
28.0506,-82.6696,14397
28.2297,-81.2853,47809
25.9566,-80.1371,37724
26.0465,-80.2866,35405
29.9474,-82.1131,5641
30.4926,-86.5079,5072
26.1593,-80.1395,12682
26.3557,-81.7859,382869
28.5785,-81.5336,44820
30.5301,-86.4826,14974
25.622,-80.3222,24570
28.543,-81.5944,41988
29.1084,-81.0136,61105
27.7215,-82.7383,9671
28.1492,-82.7622,24867
30.1352,-85.56,15269
25.7578,-80.2969,7459
30.4549,-84.2527,252825
30.237,-85.8776,12776
24.7262,-81.0377,9626
28.9345,-81.2886,11403
28.7892,-81.276,58605
28.7591,-81.336,16198
26.7046,-80.2246,38006
28.7674,-81.8983,146398
26.1989,-80.0972,6512
25.784,-80.2102,6247425
25.984,-80.1922,15112
27.525,-82.5749,13446
27.0577,-82.1976,190003
26.7468,-80.1315,108161
28.8568,-81.6783,20768
29.5403,-81.2468,395224
26.5282,-80.0812,75569
30.4244,-86.6192,21971
25.9773,-80.3357,138449
27.5934,-81.5086,10259
27.9861,-80.6628,483098
28.008,-82.6965,17606
25.8171,-80.1396,91917
27.9192,-81.5969,15860
30.3372,-81.4128,13452
26.455,-80.0905,67371
26.1779,-80.1527,44326
26.1547,-80.2998,93734
25.9385,-80.1245,22086
29.0225,-81.2872,31569
26.0293,-80.1679,151998
26.4325,-81.9169,7085
26.7998,-80.0689,8595
26.5834,-80.0558,11221
27.6463,-80.3929,16751
25.9852,-80.1779,6312
28.8815,-81.324,20394
25.9433,-80.2425,113058
27.7931,-82.6652,260999
28.0698,-80.6737,21293
26.6197,-81.8306,77146
26.1504,-81.7936,21845
29.6347,-82.6046,5709
28.607,-81.7321,11078
25.9854,-80.1423,39500
26.4535,-82.1024,7351
30.6589,-81.4499,27371
28.602,-81.8205,12493
25.7037,-80.2715,50815
26.1605,-80.2241,71626
26.7532,-80.9399,13716
25.815,-80.3565,57947
28.7927,-81.7365,15922
27.7731,-82.766,6937
28.8599,-81.9192,6018
28.6616,-81.395,43492
30.7907,-85.23,9027
27.9088,-82.7714,83065
29.2442,-81.0461,12142
26.2057,-80.2547,65199
27.8156,-82.7162,5101
27.2412,-80.8298,25692
30.7121,-86.1207,7055
26.9195,-80.1123,63813
27.7463,-82.7099,12407
30.2362,-85.6389,20850
24.5636,-81.7768,35140
25.665,-80.3042,19444
26.2428,-80.1312,109393
26.6928,-80.0405,8690
28.3199,-80.7318,27068
30.395,-86.4701,13654
26.7814,-80.0741,34244
26.6372,-80.0961,24051
28.8397,-82.3437,7347
26.644,-81.9961,617896
27.7882,-80.4813,24772
28.2404,-82.1796,74712
30.4427,-87.1886,352187
28.5403,-81.7296,33549
28.044,-82.378,26515
26.6865,-80.6674,27236
26.6464,-80.2708,63900
28.6293,-81.3716,17519
30.3685,-87.1769,6466
27.1962,-80.2438,16623
28.9051,-81.2134,192730
27.9937,-82.4454,2744107
29.8979,-81.31,76129
28.8143,-81.6344,13818
26.1683,-80.2017,34790
26.126,-80.2617,92706
25.5765,-80.3357,44707
25.4418,-80.4685,12078
28.4724,-81.3491,6825
26.2113,-80.2209,43699
28.7006,-81.5303,49458
27.4263,-80.3421,45295
28.1782,-80.602,10832
26.2803,-80.1842,59405
26.305,-80.1278,79764
26.8489,-80.1654,53778
28.1528,-80.5974,8586
30.2782,-81.4045,23387
26.319,-80.2489,31507
28.5725,-80.8193,57193
28.0966,-81.8007,15540
30.2956,-82.9846,7110
25.8997,-80.2551,16457
25.9302,-80.166,43891
28.0145,-82.1202,38200
28.0328,-82.7865,36381
25.867,-80.178,10762
27.7641,-81.8054,6686
27.7243,-80.5978,5649
28.1041,-81.7264,5766
30.6286,-87.0522,9839
30.1092,-83.582,6960
29.6814,-82.3454,198702
27.3926,-82.6341,7326
26.7212,-81.4526,12337
25.8696,-80.3045,236387
26.8205,-80.6613,7745
28.6621,-81.3217,27053
30.3165,-81.4118,7337
27.7524,-82.7395,5111
27.2213,-81.8586,18184
25.8787,-80.1251,5811
26.0789,-80.287,101871
27.8862,-81.8212,19499
26.2465,-80.2119,57870
28.3934,-80.605,10352
28.3328,-80.6274,11761
28.3821,-80.7675,18102
29.0246,-80.9637,25796
26.0594,-80.1641,31422
26.1412,-80.1464,178752
29.9903,-81.6808,7666
26.6195,-80.0592,37812
29.8413,-81.2713,6979
28.3042,-81.4164,365099
25.4664,-80.4472,67996
26.3749,-80.1078,96114
30.1706,-81.704,8783
28.1098,-81.6158,23454
28.5986,-81.3436,30208
26.8933,-82.0524,18796
25.888,-80.3573,23837
25.9008,-80.1686,62139
25.7785,-80.3762,20701
25.8487,-80.1535,8262
30.1689,-85.6092,9494
29.1656,-81.0056,12789
26.1003,-80.4052,70015
26.2702,-80.2593,130059
26.0476,-80.3762,7898
30.3322,-81.6749,1141459
30.748,-86.5784,36433
28.1152,-80.653,81185
28.7016,-81.3489,15011
30.2818,-82.1246,11307
25.8878,-80.1335,5975
29.6488,-81.6618,23740
44.0026,-107.9543,5294
44.7962,-108.7682,6483
41.5124,-109.4708,12458
42.0658,-104.1621,7389
43.4723,-110.774,12540
41.3095,-105.6097,33587
41.1418,-104.7943,79217
42.843,-106.3205,69224
41.595,-109.2237,27173
42.8313,-108.7599,7397
41.7849,-107.2265,9087
42.7547,-105.3834,6600
44.5212,-109.055,9648
44.2793,-105.5013,36446
41.2602,-110.9646,11755
44.7949,-106.9611,19335
43.0416,-108.4125,12705
42.9496,-72.2997,22507
43.2307,-71.5595,42821
42.9844,-71.4445,159744
43.2991,-70.9791,30345
43.379,-72.3368,9312
44.4871,-71.2601,11560
43.058,-70.7826,91193
43.2534,-70.8856,11791
43.1887,-70.8845,91514
43.5727,-71.4777,19241
43.45,-71.6689,9547
43.6353,-72.2531,26396
42.7492,-71.491,230061
39.3167,-74.6069,10545
40.6659,-74.1141,66238
40.8544,-74.0199,13059
40.9733,-73.9606,8705
40.18,-74.0257,5684
39.8454,-75.0217,5506
41.03,-74.3319,8173
40.0783,-74.8523,9866
39.2687,-74.602,11340
40.5422,-74.3628,13871
39.6571,-74.7679,12828
40.9455,-74.0712,26880
40.7452,-74.0279,54379
41.0256,-74.0605,5891
40.2913,-74.0558,12287
40.6996,-74.4037,12758
40.8629,-74.2576,6669
40.4454,-74.3783,16295
40.9541,-74.6592,14384
41.0085,-74.2082,10852
40.5422,-74.5892,10430
40.2708,-74.0949,17800
40.7585,-74.417,16072
40.96,-74.1248,11946
40.9749,-74.0239,7669
40.7927,-74.0047,11618
40.8969,-74.5155,6478
40.9039,-74.2216,10904
39.8923,-75.1173,11339
41.044,-74.2901,11759
41.053,-74.0497,8506
40.8179,-74.0853,9856
40.6153,-74.4159,50636
40.3952,-74.3915,8429
40.9147,-74.1624,147000
40.3618,-74.0392,5976
39.6629,-75.0782,8614
40.7856,-74.0093,53343
41.1063,-74.2754,12399
40.4327,-74.2013,7085
40.9269,-74.0387,11647
40.6782,-74.289,8194
40.348,-74.0674,12160
40.5204,-74.2724,52499
40.4503,-74.435,7132
40.9822,-74.1126,25533
40.8638,-73.9898,9195
38.9886,-74.8199,5120
40.7526,-74.1202,42126
40.8889,-74.0461,44756
40.1185,-74.0449,5818
40.6895,-75.1821,14455
40.316,-74.0205,5725
40.9233,-73.9982,27647
40.6417,-74.3857,7700
40.3358,-74.0346,5895
40.6655,-74.1918,128640
40.9579,-74.1582,18941
40.8312,-74.0146,11357
40.9339,-74.0195,16759
40.7405,-74.3838,8977
40.5006,-74.4284,14195
40.4126,-74.2365,8848
41.0633,-74.0987,8326
41.0028,-74.2857,11127
40.9188,-74.6391,5455
40.6517,-74.3434,30206
40.8507,-73.9711,37577
40.7872,-74.1269,15868
40.9381,-74.1738,5913
39.3897,-74.5168,20492
40.804,-74.2043,7642
40.8999,-74.5808,6577
40.4455,-74.17,5584
39.8906,-75.0723,8727
39.8791,-75.0646,7544
40.9562,-74.0314,8219
39.8665,-75.0942,11478
39.4127,-74.3802,9042
40.945,-73.9925,17871
39.4652,-74.9981,94943
40.9047,-74.4048,8382
40.7154,-74.3648,22019
40.5849,-74.2285,23992
39.3307,-74.5071,6142
40.9174,-73.9529,14846
39.8521,-75.074,8382
39.7332,-75.1307,8874
39.3435,-74.5707,6892
41.0332,-74.1332,6853
40.4851,-74.2831,8778
41.0132,-74.1262,10026
40.7161,-74.0683,264152
40.5746,-74.4151,24221
40.854,-74.8257,9549
39.4221,-74.4941,8295
40.573,-74.6432,8007
40.2237,-74.764,293697
40.7675,-74.0323,69296
40.8791,-74.1083,31876
41.0164,-73.9856,6002
40.7966,-74.4772,19016
40.2883,-74.0186,7963
39.3903,-75.0561,28059
39.3723,-74.5556,8410
40.9239,-74.3035,10442
40.7242,-74.1724,281764
40.7268,-74.5919,7805
39.3457,-74.486,10317
40.7586,-74.9826,15457
39.9361,-75.1072,74420
40.9991,-74.3472,7779
39.8401,-75.2398,5958
40.6251,-74.238,42457
39.7914,-74.9373,7594
40.7772,-74.3953,11766
40.2965,-73.9915,30763
40.8784,-74.0815,24778
40.862,-74.0742,12182
39.4284,-75.2284,34536
40.5902,-74.4656,7374
40.2685,-74.525,5503
40.6078,-74.2808,29451
39.8378,-75.1523,9962
40.3563,-74.6694,31249
40.6653,-74.2667,13638
40.487,-74.445,56910
40.8509,-74.0878,8600
40.5676,-74.5385,10455
40.681,-74.3605,6883
40.8221,-73.9878,24856
39.568,-75.4723,5366
40.7431,-74.1532,16231
40.8234,-73.974,12044
40.5696,-74.6092,12165
40.0025,-75.0359,7241
40.5744,-74.5011,13812
40.9627,-74.1845,8491
40.9952,-74.141,7319
40.8182,-74.0023,14421
39.8289,-75.0154,7001
40.4655,-74.3237,44905
40.825,-74.0614,6249
40.8753,-74.0293,8507
39.7879,-74.9858,10524
40.847,-73.9965,20753
40.621,-74.4385,22073
40.9405,-73.9597,8777
40.4469,-74.1323,9826
40.9358,-74.1177,33453
40.3626,-74.0046,6824
40.7651,-74.2118,64789
40.6433,-74.4391,5949
40.9878,-74.0307,11235
41.0535,-74.7527,11808
40.839,-74.2777,8018
39.8689,-75.0514,6792
39.9282,-74.2022,11196
40.2595,-74.2753,11891
40.8207,-74.3085,5885
40.8574,-74.1281,70635
40.8203,-74.1058,18635
41.0074,-74.0441,10510
40.0772,-74.0702,18545
40.8463,-74.0386,10925
39.3795,-74.4524,243285
40.2226,-74.0118,15722
39.7014,-75.1119,19835
40.6527,-74.2599,21625
40.9363,-74.1886,8395
40.9048,-74.1201,20295
41.0595,-74.1457,15116
40.3494,-74.4403,6040
40.8917,-73.9735,28455
40.9932,-73.9509,5858
39.8171,-74.9894,17470
40.8821,-73.9466,5406
41.1101,-74.5886,33799
39.916,-75.0759,14010
40.9024,-74.0632,9785
39.8953,-75.0344,11424
40.9847,-74.3863,10219
40.8535,-74.1067,11689
41.0353,-74.0422,8900
40.8357,-74.4785,5593
40.8859,-74.5597,18252
40.8631,-74.1575,85845
41.0313,-74.2411,13130
40.7809,-74.0662,19822
31.8187,-106.5932,16544
36.8849,-104.4396,5807
35.6011,-105.2206,15077
32.4064,-104.2385,33008
34.4375,-103.1924,43327
36.8189,-107.9823,7452
35.1538,-107.8347,12305
35.1629,-106.6483,6062
32.0131,-106.5985,9330
36.7559,-108.1827,48137
35.2873,-106.6979,96028
35.3126,-106.5537,9202
34.1765,-103.3543,12310
35.2367,-106.6197,8586
35.5178,-108.7473,24172
34.8092,-106.7663,66411
32.2632,-107.7514,14534
33.1851,-107.2587,7365
32.8834,-105.9627,32782
35.6619,-105.9818,110208
34.6804,-106.7875,7122
32.7281,-103.1597,41021
34.0544,-106.9064,8554
36.7265,-107.9792,8645
33.364,-105.6443,9285
35.1055,-106.6476,759517
32.3265,-106.7893,134050
32.9457,-103.3504,12003
36.3868,-105.5802,13799
32.8479,-104.4277,13816
32.7783,-108.2699,12202
36.004,-106.0677,26195
33.3729,-104.5294,49540
30.7508,-98.2375,5765
26.4153,-99.006,10265
29.3532,-99.1621,6772
33.1551,-96.8219,163656
30.8216,-95.1111,7173
31.5597,-97.1882,185680
35.5479,-100.965,17931
33.6266,-96.6195,66791
32.5809,-96.9592,48343
29.6583,-95.1498,153351
31.4987,-97.2315,8835
34.148,-99.3,10051
32.578,-97.3584,14969
32.968,-102.8319,5337
28.9816,-95.9603,18953
32.8584,-96.9702,238289
32.9639,-96.9907,41360
33.095,-96.5792,7211
31.3085,-96.8934,5542
29.1983,-96.2738,11885
32.6998,-97.1251,392772
32.9587,-96.8356,15368
31.6809,-96.4833,6885
26.1687,-98.1904,77320
32.7813,-97.3466,854113
32.5313,-94.8564,6364
29.1403,-98.1627,7053
32.448,-97.7681,34544
31.6131,-94.6527,35525
33.3029,-96.9843,5395
32.3277,-96.1286,15762
30.1576,-96.3957,16951
29.5402,-95.8158,36937
30.1291,-93.9967,10958
29.6995,-98.1152,73959
29.4828,-98.4681,8284
